Calendar year,Year level,Domain,State/territory,Student attribute,Subgroup,Reporting flag,Enrolled students,Participation (%),Participation (Num),Average NAPLAN score,Average NAPLAN score confidence interval,NAPLAN score standard deviation,Exempt (%),Needs additional support (%),Developing (%),Strong (%),Exceeding (%),Exceeding (CI),Strong or above (%),Strong or above (CI),Developing or above (%),Developing or above (CI)
2025,3,Reading,Western Australia,ABS remoteness,Outer regional,,"2,451",94.4,"2,314",362.7,7.3,89.9,1.3,20.8,28.3,40.6,9.0,1.6,49.5,3.5,77.9,3.1
2025,3,Reading,Western Australia,ABS remoteness,Remote,,"1,452",92.8,"1,348",361.1,10.8,93.1,1.2,23.0,26.0,40.7,9.0,2.3,49.8,4.9,75.8,4.3
2025,3,Reading,Western Australia,ABS remoteness,Very remote,,881,80.2,707,297.9,18.0,103.3,0.8,49.5,22.7,22.6,4.4,1.9,26.9,6.2,49.7,8.3
2025,3,Reading,Western Australia,Language background,Non-LBOTE,^,"17,902",96.3,"17,231",385.3,2.7,86.9,1.4,14.0,25.0,46.5,13.1,0.8,59.6,1.4,84.6,1.0
2025,3,Reading,Western Australia,Language background,LBOTE,^,"12,268",95.5,"11,721",395.9,4.7,92.7,2.6,12.7,21.4,46.0,17.5,1.5,63.4,2.1,84.8,1.5
2025,3,Reading,Western Australia,Parental education,Parental education: bachelor,,"17,269",97.7,"16,873",421.8,2.5,80.0,1.3,5.8,17.4,52.4,23.1,1.3,75.5,1.1,92.9,0.6
2025,3,Reading,Western Australia,Parental education,Parental education: diploma,,"4,784",96.7,"4,627",378.6,3.0,82.2,1.6,13.9,28.3,46.4,9.9,1.1,56.3,1.8,84.5,1.3
2025,3,Reading,Western Australia,Parental education,Parental education: certificate,,"8,596",95.6,"8,218",363.4,2.5,83.5,1.7,18.8,30.2,42.0,7.3,0.7,49.3,1.4,79.5,1.2
2025,3,Reading,Western Australia,Parental education,Parental education: Year 12,,"1,986",93.7,"1,861",355.1,4.9,87.4,2.4,22.1,30.7,37.9,7.0,1.4,44.9,2.7,75.5,2.2
2025,3,Reading,Western Australia,Parental education,Parental education: Year 11,,"2,133",89.5,"1,908",320.0,5.6,89.2,3.1,36.0,30.4,27.2,3.3,0.8,30.5,2.6,60.9,2.8
2025,3,Reading,Western Australia,Parental education,Parental education: not stated,,"2,244",89.5,"2,008",345.8,11.0,103.2,3.2,29.3,25.0,33.2,9.3,2.3,42.5,4.6,67.5,4.1
2025,3,Reading,Western Australia,Parental occupation,Senior managers and professionals,,"11,801",97.8,"11,543",421.5,2.8,81.1,0.9,6.1,17.7,51.7,23.7,1.4,75.4,1.3,93.0,0.7
2025,3,Reading,Western Australia,Parental occupation,Other managers and associate professionals,,"7,412",97.3,"7,211",400.8,3.2,83.6,1.2,9.7,22.6,50.1,16.4,1.3,66.5,1.6,89.1,0.9
2025,3,Reading,Western Australia,Parental occupation,"Skilled trades, clerical and sales",,"7,620",96.5,"7,354",375.2,2.8,83.1,1.5,15.3,28.0,45.7,9.4,0.9,55.1,1.7,83.2,1.2
2025,3,Reading,Western Australia,Parental occupation,"Unskilled manual, office & sales",,"4,444",95.4,"4,240",363.6,3.8,85.3,3.1,18.8,29.5,41.1,7.4,1.3,48.6,2.1,78.0,1.7
2025,3,Reading,Western Australia,Parental occupation,Not in paid work for 12 months,,"2,237",88.4,"1,978",332.5,6.3,93.9,3.4,31.8,28.9,30.2,5.7,1.4,35.9,3.0,64.8,2.7
2025,3,Reading,Western Australia,Parental occupation,Parental occupation not stated/unknown,,"3,498",90.6,"3,169",347.4,8.1,100.2,3.1,28.4,26.1,33.4,9.0,1.8,42.4,3.5,68.5,3.1
2025,3,Reading,Western Australia,Indigeneity by ABS remoteness,Indigenous major cities,,"1,363",88.8,"1,210",324.5,6.2,89.5,2.9,35.5,29.5,28.0,4.1,1.4,32.1,3.0,61.6,3.2
2025,3,Reading,Western Australia,Indigeneity by ABS remoteness,Indigenous inner regional,,240,92.9,223,304.2,15.1,84.2,2.1,43.3,31.8,20.8,2.0,2.2,22.8,7.8,54.7,8.0
2025,3,Reading,Western Australia,Indigeneity by ABS remoteness,Indigenous outer regional,,388,87.1,338,305.7,13.6,85.7,2.1,43.7,29.4,22.7,2.2,2.1,24.9,6.8,54.3,6.9
2025,3,Reading,Western Australia,Indigeneity by ABS remoteness,Indigenous remote,,357,81.8,292,301.1,11.6,90.5,3.1,47.0,24.6,22.2,3.1,2.3,25.3,5.3,49.9,6.5
2025,3,Reading,Western Australia,Indigeneity by ABS remoteness,Indigenous very remote,,463,70.0,324,244.2,15.2,84.2,1.1,71.4,19.4,7.5,0.7,0.9,8.2,3.7,27.6,7.9
2025,3,Reading,Western Australia,Indigeneity by ABS remoteness,Non-Indigenous major cities,,"27,566",97.1,"26,754",401.0,3.0,85.1,1.8,10.0,22.3,48.8,17.1,1.0,65.9,1.4,88.2,0.9
2025,3,Reading,Western Australia,Indigeneity by ABS remoteness,Non-Indigenous inner regional,,"2,661",96.2,"2,559",372.6,6.6,85.5,1.1,16.8,28.9,42.8,10.4,1.7,53.2,3.5,82.1,2.6
2025,3,Reading,Western Australia,Indigeneity by ABS remoteness,Non-Indigenous outer regional,,"2,030",96.0,"1,948",373.5,5.8,86.2,1.1,16.4,28.2,44.0,10.2,1.8,54.2,3.0,82.5,2.3
2025,3,Reading,Western Australia,Indigeneity by ABS remoteness,Non-Indigenous remote,,"1,055",96.7,"1,020",381.8,8.9,84.7,0.7,14.6,26.4,47.2,11.1,3.0,58.4,4.2,84.7,3.1
2025,3,Reading,Western Australia,Indigeneity by ABS remoteness,Non-Indigenous very remote,,388,92.8,360,361.7,12.3,87.7,0.5,23.3,26.6,40.7,8.8,4.0,49.5,6.1,76.2,5.3
2025,3,Reading,Tasmania,All,All,,"6,420",96.6,"6,201",393.2,5.7,94.1,3.0,14.2,22.3,42.8,17.7,1.7,60.5,2.6,82.8,1.8
2025,3,Reading,Tasmania,Gender,Male,,"3,343",96.2,"3,216",383.3,6.5,95.1,4.2,16.2,24.6,39.5,15.5,1.9,55.0,3.2,79.6,2.3
2025,3,Reading,Tasmania,Gender,Female,,"3,076",97.0,"2,984",403.6,6.2,92.0,1.8,11.9,19.8,46.4,20.1,2.2,66.5,2.8,86.3,2.0
2025,3,Reading,Tasmania,Indigeneity,Indigenous,,729,94.2,687,349.4,8.9,93.2,5.1,26.4,26.5,34.7,7.4,3.1,42.0,4.7,68.6,4.0
2025,3,Reading,Tasmania,Indigeneity,Non-Indigenous,,"5,486",96.9,"5,318",399.2,5.4,92.7,2.7,12.5,21.8,44.0,19.1,1.7,63.1,2.5,84.9,1.7
2025,3,Reading,Tasmania,ABS remoteness,Major cities,-,,,,,,,,,,,,,,,,
2025,3,Reading,Tasmania,ABS remoteness,Inner regional,,"4,180",96.8,"4,046",401.6,7.5,93.5,2.8,12.3,20.9,43.8,20.1,2.3,64.0,3.4,84.9,2.4
2025,3,Reading,Tasmania,ABS remoteness,Outer regional,,"2,149",96.4,"2,071",377.7,6.8,93.1,3.4,17.4,25.1,41.1,13.1,1.9,54.2,3.5,79.2,2.9
2025,3,Reading,Tasmania,ABS remoteness,Remote,,62,95.2,59,367.9,22.4,96.5,0.0,25.2,24.2,37.7,12.9,10.6,50.6,13.4,74.8,12.9
2025,3,Reading,Tasmania,ABS remoteness,Very remote,n.p.,,,,,,,,,,,,,,,,
2025,3,Reading,Tasmania,Language background,Non-LBOTE,,"5,629",96.6,"5,436",390.7,5.6,94.5,2.9,14.9,22.7,42.4,17.1,1.7,59.5,2.6,82.2,1.9
2025,3,Reading,Tasmania,Language background,LBOTE,,615,98.2,604,414.9,10.1,85.1,4.1,7.3,19.6,47.7,21.3,4.8,69.0,5.4,88.6,3.5
2025,3,Reading,Tasmania,Parental education,Parental education: bachelor,,"2,566",97.4,"2,499",428.8,4.7,86.4,1.8,6.1,16.6,47.0,28.4,2.3,75.5,2.1,92.1,1.4
2025,3,Reading,Tasmania,Parental education,Parental education: diploma,,697,96.4,672,392.5,8.5,87.1,2.4,11.4,24.1,47.5,14.5,2.9,62.0,4.2,86.1,2.8
2025,3,Reading,Tasmania,Parental education,Parental education: certificate,,"2,218",96.7,"2,145",368.6,5.3,90.2,3.5,19.2,27.3,39.5,10.5,1.6,50.0,2.9,77.3,2.3
2025,3,Reading,Tasmania,Parental education,Parental education: Year 12,,273,94.1,257,364.5,14.8,92.8,3.7,22.2,23.0,42.6,8.5,4.3,51.1,7.3,74.1,6.1
2025,3,Reading,Tasmania,Parental education,Parental education: Year 11,,527,94.9,500,335.7,9.6,90.1,7.2,30.9,25.9,31.2,4.9,2.0,36.0,6.0,61.9,5.2
2025,3,Reading,Tasmania,Parental education,Parental education: not stated,,139,92.1,128,384.6,24.6,95.3,3.6,16.7,25.5,37.8,16.4,10.4,54.2,12.3,79.7,8.3
2025,3,Reading,Tasmania,Parental occupation,Senior managers and professionals,,"2,009",97.5,"1,959",430.2,5.1,85.6,1.3,5.7,16.8,47.2,29.0,2.7,76.3,2.3,93.0,1.4
2025,3,Reading,Tasmania,Parental occupation,Other managers and associate professionals,,"1,415",96.7,"1,368",399.2,6.4,89.5,2.9,11.5,21.9,45.9,17.8,2.4,63.7,3.4,85.6,2.4
2025,3,Reading,Tasmania,Parental occupation,"Skilled trades, clerical and sales",,"1,424",97.4,"1,387",378.0,5.6,88.8,2.3,16.2,27.0,42.5,12.1,2.3,54.5,3.3,81.5,2.4
2025,3,Reading,Tasmania,Parental occupation,"Unskilled manual, office & sales",,988,95.9,947,359.4,8.2,92.1,4.6,22.6,26.7,37.3,8.8,2.2,46.1,4.2,72.9,3.3
2025,3,Reading,Tasmania,Parental occupation,Not in paid work for 12 months,,396,92.9,368,326.8,12.5,92.9,9.8,33.7,24.1,28.0,4.4,2.5,32.4,6.9,56.5,5.9
2025,3,Reading,Tasmania,Parental occupation,Parental occupation not stated/unknown,,188,91.5,172,363.9,21.6,98.4,4.8,24.5,23.8,34.8,12.1,7.3,46.9,9.9,70.7,7.8
2025,3,Reading,Tasmania,Indigeneity by ABS remoteness,Indigenous major cities,-,,,,,,,,,,,,,,,,
2025,3,Reading,Tasmania,Indigeneity by ABS remoteness,Indigenous inner regional,,375,93.1,349,351.9,13.6,94.9,4.8,26.6,25.3,35.7,7.6,3.9,43.3,6.3,68.6,6.1
2025,3,Reading,Tasmania,Indigeneity by ABS remoteness,Indigenous outer regional,,341,95.3,325,348.0,11.3,90.7,5.6,25.2,27.8,34.4,7.0,3.6,41.4,6.3,69.2,5.4
2025,3,Reading,Tasmania,Indigeneity by ABS remoteness,Indigenous remote,n.p.,,,,,,,,,,,,,,,,
2025,3,Reading,Tasmania,Indigeneity by ABS remoteness,Indigenous very remote,n.p.,,,,,,,,,,,,,,,,
2025,3,Reading,Tasmania,Indigeneity by ABS remoteness,Non-Indigenous major cities,-,,,,,,,,,,,,,,,,
2025,3,Reading,Tasmania,Indigeneity by ABS remoteness,Non-Indigenous inner regional,,"3,692",97.1,"3,586",406.6,7.0,91.8,2.6,10.8,20.5,44.7,21.4,2.3,66.1,3.2,86.6,2.1
2025,3,Reading,Tasmania,Indigeneity by ABS remoteness,Non-Indigenous outer regional,,"1,723",96.6,"1,664",384.2,6.7,92.6,2.8,15.7,24.3,42.7,14.4,2.1,57.1,3.4,81.4,2.8
2025,3,Reading,Tasmania,Indigeneity by ABS remoteness,Non-Indigenous remote,,54,94.4,51,377.5,20.3,96.6,0.0,20.7,23.7,40.7,14.8,11.3,55.6,13.5,79.3,11.4
2025,3,Reading,Tasmania,Indigeneity by ABS remoteness,Non-Indigenous very remote,n.p.,,,,,,,,,,,,,,,,
2025,3,Reading,Northern Territory,All,All,,"3,371",85.5,"2,881",322.5,15.1,114.1,3.4,38.2,21.5,29.5,7.5,1.9,37.0,5.2,58.5,6.1
2025,3,Reading,Northern Territory,Gender,Male,,"1,720",83.5,"1,436",310.8,16.4,115.4,4.7,41.0,22.0,25.9,6.4,1.9,32.3,5.3,54.4,6.7
2025,3,Reading,Northern Territory,Gender,Female,,"1,651",87.5,"1,445",334.4,15.0,111.6,2.0,35.2,20.8,33.3,8.6,2.4,41.9,5.5,62.8,6.1
2025,3,Reading,Northern Territory,Indigeneity,Indigenous,,"1,366",71.7,980,237.5,11.6,92.6,3.7,71.7,14.6,9.2,0.8,0.6,10.0,2.8,24.6,4.7
2025,3,Reading,Northern Territory,Indigeneity,Non-Indigenous,,"1,980",95.2,"1,884",380.7,8.9,88.0,3.1,15.0,26.3,43.5,12.1,2.7,55.6,4.4,81.9,3.2
2025,3,Reading,Northern Territory,ABS remoteness,Major cities,-,,,,,,,,,,,,,,,,
2025,3,Reading,Northern Territory,ABS remoteness,Inner regional,-,,,,,,,,,,,,,,,,
2025,3,Reading,Northern Territory,ABS remoteness,Outer regional,,"2,003",94.8,"1,898",362.5,12.7,95.7,3.9,22.0,25.6,38.6,9.9,2.7,48.5,5.6,74.1,5.3
2025,3,Reading,Northern Territory,ABS remoteness,Remote,,640,80.3,514,314.4,33.4,115.5,4.2,41.3,20.5,27.1,6.9,3.1,33.9,11.3,54.4,13.5
2025,3,Reading,Northern Territory,ABS remoteness,Very remote,,726,64.3,467,221.9,23.1,92.8,1.1,80.1,10.8,6.6,1.4,1.6,7.9,6.3,18.8,9.3
2025,3,Reading,Northern Territory,Language background,Non-LBOTE,,"1,590",94.2,"1,498",363.2,10.3,94.5,3.7,21.2,26.6,38.7,9.7,2.4,48.5,4.8,75.1,4.2
2025,3,Reading,Northern Territory,Language background,LBOTE,,"1,603",78.7,"1,262",283.3,20.2,117.3,3.2,54.2,16.6,20.8,5.2,2.2,25.9,6.3,42.5,8.0
2025,3,Reading,Northern Territory,Parental education,Parental education: bachelor,,"1,217",94.7,"1,152",393.8,9.4,88.4,3.0,12.2,22.1,47.6,15.2,3.3,62.7,4.5,84.8,3.6
2025,3,Reading,Northern Territory,Parental education,Parental education: diploma,,378,93.4,353,337.7,11.9,94.2,2.6,27.7,30.3,33.8,5.6,2.7,39.4,5.7,69.7,6.3
2025,3,Reading,Northern Territory,Parental education,Parental education: certificate,,708,88.8,629,322.0,12.5,99.1,4.5,35.8,26.9,28.3,4.4,2.4,32.7,5.1,59.6,5.9
2025,3,Reading,Northern Territory,Parental education,Parental education: Year 12,,197,84.3,166,270.4,20.9,100.9,5.1,55.7,21.1,16.5,1.5,2.1,18.1,6.1,39.2,9.2
2025,3,Reading,Northern Territory,Parental education,Parental education: Year 11,,745,67.1,500,219.5,12.4,87.5,2.7,80.0,11.6,4.9,0.8,0.8,5.7,2.6,17.3,4.5
2025,3,Reading,Northern Territory,Parental education,Parental education: not stated,,126,64.3,81,281.3,39.1,106.3,4.0,58.4,17.0,14.9,5.7,5.6,20.6,13.5,37.6,16.5
2025,3,Reading,Northern Territory,Parental occupation,Senior managers and professionals,,947,94.3,893,392.1,10.6,91.1,3.4,12.7,22.8,45.9,15.3,4.0,61.2,4.8,83.9,3.8
2025,3,Reading,Northern Territory,Parental occupation,Other managers and associate professionals,,524,96.4,505,366.3,10.7,89.0,3.4,17.9,28.6,41.5,8.5,3.9,50.0,6.0,78.7,5.0
2025,3,Reading,Northern Territory,Parental occupation,"Skilled trades, clerical and sales",,592,89.7,531,336.8,13.8,99.7,3.0,30.8,27.1,32.0,7.1,2.6,39.1,5.8,66.1,6.5
2025,3,Reading,Northern Territory,Parental occupation,"Unskilled manual, office & sales",,403,84.4,340,287.4,18.0,103.6,3.5,50.8,22.4,20.8,2.6,1.8,23.4,6.4,45.8,8.6
2025,3,Reading,Northern Territory,Parental occupation,Not in paid work for 12 months,,697,67.4,470,220.5,13.5,87.4,3.7,78.9,10.6,6.4,0.4,0.6,6.8,2.8,17.4,4.7
2025,3,Reading,Northern Territory,Parental occupation,Parental occupation not stated/unknown,,208,68.3,142,263.5,25.3,102.8,2.4,65.2,16.0,12.2,4.2,4.2,16.4,9.2,32.4,10.8
2025,3,Reading,Northern Territory,Indigeneity by ABS remoteness,Indigenous major cities,-,,,,,,,,,,,,,,,,
2025,3,Reading,Northern Territory,Indigeneity by ABS remoteness,Indigenous inner regional,-,,,,,,,,,,,,,,,,
2025,3,Reading,Northern Territory,Indigeneity by ABS remoteness,Indigenous outer regional,,422,88.4,373,293.4,16.8,94.9,6.2,48.0,23.4,20.3,2.2,1.8,22.5,6.5,45.9,8.2
2025,3,Reading,Northern Territory,Indigeneity by ABS remoteness,Indigenous remote,,320,69.7,223,241.0,22.7,92.2,6.3,68.1,15.8,9.1,0.8,1.0,9.8,5.7,25.6,8.9
2025,3,Reading,Northern Territory,Indigeneity by ABS remoteness,Indigenous very remote,,624,61.5,384,200.0,11.0,70.4,0.8,89.6,8.0,1.6,0.0,0.0,1.6,1.3,9.6,3.6
2025,3,Reading,Northern Territory,Indigeneity by ABS remoteness,Non-Indigenous major cities,-,,,,,,,,,,,,,,,,
2025,3,Reading,Northern Territory,Indigeneity by ABS remoteness,Non-Indigenous inner regional,-,,,,,,,,,,,,,,,,
2025,3,Reading,Northern Territory,Indigeneity by ABS remoteness,Non-Indigenous outer regional,,"1,572",96.4,"1,516",380.2,10.6,87.5,3.2,15.1,26.4,43.3,12.0,3.1,55.3,5.2,81.7,3.8
2025,3,Reading,Northern Territory,Indigeneity by ABS remoteness,Non-Indigenous remote,,316,91.8,290,385.8,13.8,88.6,2.2,14.2,25.1,45.4,13.2,3.9,58.5,7.4,83.6,5.5
2025,3,Reading,Northern Territory,Indigeneity by ABS remoteness,Non-Indigenous very remote,,92,84.8,78,371.0,25.6,94.0,3.3,17.0,29.3,39.6,10.9,9.7,50.4,11.1,79.8,11.1
2025,3,Reading,Australian Capital Territory,All,All,,"6,066",95.1,"5,767",412.2,6.1,87.5,1.6,8.6,20.3,47.3,22.2,2.1,69.5,2.8,89.8,1.6
2025,3,Reading,Australian Capital Territory,Gender,Male,,"3,182",94.4,"3,003",404.6,6.7,88.1,2.2,9.8,21.8,46.0,20.1,2.3,66.2,3.2,87.9,2.1
2025,3,Reading,Australian Capital Territory,Gender,Female,,"2,882",95.8,"2,762",420.4,6.3,86.2,0.9,7.2,18.6,48.8,24.4,2.4,73.3,2.9,91.9,1.5
2025,3,Reading,Australian Capital Territory,Indigeneity,Indigenous,,231,79.2,183,355.7,15.1,89.4,6.5,22.7,27.4,35.8,7.6,4.7,43.5,10.3,70.8,7.5
2025,3,Reading,Australian Capital Territory,Indigeneity,Non-Indigenous,,"5,773",95.8,"5,528",414.4,5.9,86.7,1.4,8.0,20.0,47.8,22.8,2.1,70.6,2.7,90.6,1.5
2025,3,Reading,Australian Capital Territory,ABS remoteness,Major cities,,"6,058",95.1,"5,763",412.2,6.1,87.5,1.6,8.6,20.3,47.3,22.2,2.1,69.5,2.8,89.8,1.6
2025,3,Reading,Australian Capital Territory,ABS remoteness,Inner regional,s.p.,,,,,,,,,,,,,,,,
2025,3,Reading,Australian Capital Territory,ABS remoteness,Outer regional,-,,,,,,,,,,,,,,,,
2025,3,Reading,Australian Capital Territory,ABS remoteness,Remote,-,,,,,,,,,,,,,,,,
2025,3,Reading,Australian Capital Territory,ABS remoteness,Very remote,-,,,,,,,,,,,,,,,,
2025,3,Reading,Australian Capital Territory,Language background,Non-LBOTE,,"3,901",94.2,"3,673",413.4,6.3,88.0,1.1,9.0,19.6,47.2,23.1,2.4,70.3,3.1,89.9,1.8
2025,3,Reading,Australian Capital Territory,Language background,LBOTE,,"2,158",96.7,"2,087",410.0,8.1,86.7,2.5,7.8,21.6,47.5,20.5,3.1,68.0,3.7,89.7,2.1
2025,3,Reading,Australian Capital Territory,Parental education,Parental education: bachelor,,"4,117",97.0,"3,993",429.4,5.1,82.7,1.0,5.4,16.1,49.9,27.6,2.2,77.5,2.2,93.6,1.2
2025,3,Reading,Australian Capital Territory,Parental education,Parental education: diploma,,639,93.9,600,386.5,8.7,84.0,2.3,12.6,27.3,44.5,13.2,3.6,57.7,4.9,85.0,3.7
2025,3,Reading,Australian Capital Territory,Parental education,Parental education: certificate,,742,90.8,674,369.9,8.3,83.1,2.3,16.5,29.4,42.9,8.8,2.4,51.8,4.5,81.2,3.9
2025,3,Reading,Australian Capital Territory,Parental education,Parental education: Year 12,,227,91.2,207,372.4,12.5,83.7,0.9,13.9,33.1,42.2,9.9,5.8,52.1,8.9,85.2,5.5
2025,3,Reading,Australian Capital Territory,Parental education,Parental education: Year 11,,140,80.0,112,325.2,14.5,74.8,5.0,28.3,38.9,26.7,1.1,1.9,27.9,8.2,66.7,8.3
2025,3,Reading,Australian Capital Territory,Parental education,Parental education: not stated,,201,90.0,181,395.9,20.0,97.9,7.0,11.7,23.4,39.6,18.3,7.3,57.9,9.7,81.3,7.1
2025,3,Reading,Australian Capital Territory,Parental occupation,Senior managers and professionals,,"3,125",96.4,"3,014",428.7,5.8,83.7,1.1,5.6,16.6,49.2,27.5,2.5,76.7,2.7,93.3,1.4
2025,3,Reading,Australian Capital Territory,Parental occupation,Other managers and associate professionals,,"1,230",96.9,"1,192",413.9,6.8,82.8,0.7,7.6,19.6,51.0,21.1,3.3,72.1,3.5,91.7,2.2
2025,3,Reading,Australian Capital Territory,Parental occupation,"Skilled trades, clerical and sales",,791,91.9,727,388.5,8.7,85.5,2.3,12.6,25.6,45.5,14.1,3.2,59.6,4.9,85.2,3.6
2025,3,Reading,Australian Capital Territory,Parental occupation,"Unskilled manual, office & sales",,293,92.5,271,363.2,11.0,81.2,2.7,16.0,33.6,40.4,7.3,3.4,47.7,6.9,81.3,5.2
2025,3,Reading,Australian Capital Territory,Parental occupation,Not in paid work for 12 months,,190,82.1,156,350.7,16.4,87.1,4.7,23.8,30.0,34.8,6.6,4.3,41.5,9.5,71.5,8.6
2025,3,Reading,Australian Capital Territory,Parental occupation,Parental occupation not stated/unknown,,437,93.1,407,389.2,14.1,97.0,4.6,13.7,26.2,37.2,18.4,5.1,55.6,7.0,81.7,4.9
2025,3,Reading,Australian Capital Territory,Indigeneity by ABS remoteness,Indigenous major cities,,226,80.5,182,355.8,15.1,89.6,6.6,22.7,27.2,35.8,7.6,4.7,43.5,9.8,70.6,7.6
2025,3,Reading,Australian Capital Territory,Indigeneity by ABS remoteness,Indigenous inner regional,s.p.,,,,,,,,,,,,,,,,
2025,3,Reading,Australian Capital Territory,Indigeneity by ABS remoteness,Indigenous outer regional,-,,,,,,,,,,,,,,,,
2025,3,Reading,Australian Capital Territory,Indigeneity by ABS remoteness,Indigenous remote,-,,,,,,,,,,,,,,,,
2025,3,Reading,Australian Capital Territory,Indigeneity by ABS remoteness,Indigenous very remote,-,,,,,,,,,,,,,,,,
2025,3,Reading,Australian Capital Territory,Indigeneity by ABS remoteness,Non-Indigenous major cities,,"5,771",95.8,"5,526",414.4,5.9,86.7,1.4,8.0,20.0,47.8,22.8,2.1,70.6,2.7,90.6,1.5
2025,3,Reading,Australian Capital Territory,Indigeneity by ABS remoteness,Non-Indigenous inner regional,s.p.,,,,,,,,,,,,,,,,
2025,3,Reading,Australian Capital Territory,Indigeneity by ABS remoteness,Non-Indigenous outer regional,-,,,,,,,,,,,,,,,,
2025,3,Reading,Australian Capital Territory,Indigeneity by ABS remoteness,Non-Indigenous remote,-,,,,,,,,,,,,,,,,
2025,3,Reading,Australian Capital Territory,Indigeneity by ABS remoteness,Non-Indigenous very remote,-,,,,,,,,,,,,,,,,
2025,3,Reading,Australia,All,All,,"324,404",95.5,"309,713",402.2,1.2,89.2,2.0,10.8,21.5,47.0,18.7,0.4,65.7,0.5,87.2,0.3
2025,3,Reading,Australia,Gender,Male,,"167,090",94.8,"158,361",394.9,1.3,90.8,2.7,12.3,23.1,44.9,17.0,0.4,61.9,0.6,85.0,0.4
2025,3,Reading,Australia,Gender,Female,,"157,268",96.2,"151,308",409.8,1.2,87.0,1.3,9.1,19.8,49.2,20.6,0.4,69.8,0.5,89.6,0.3
2025,3,Reading,Australia,Indigeneity,Indigenous,,"22,514",88.1,"19,824",327.2,2.5,93.9,3.0,33.9,29.1,29.3,4.8,0.3,34.0,0.9,63.2,1.2
2025,3,Reading,Australia,Indigeneity,Non-Indigenous,,"295,803",96.1,"284,206",407.9,1.1,86.2,1.9,9.0,20.9,48.4,19.8,0.4,68.2,0.5,89.1,0.3
2025,3,Reading,Australia,ABS remoteness,Major cities,,"237,014",96.2,"227,982",410.9,1.4,86.5,2.1,8.5,20.1,48.3,20.9,0.5,69.2,0.6,89.3,0.4
2025,3,Reading,Australia,ABS remoteness,Inner regional,,"55,920",94.5,"52,837",388.4,2.0,88.1,1.7,13.5,24.8,45.6,14.4,0.6,60.0,0.9,84.8,0.7
2025,3,Reading,Australia,ABS remoteness,Outer regional,,"24,864",93.7,"23,288",371.5,3.0,90.1,2.0,18.2,27.2,41.7,10.9,0.7,52.6,1.4,79.8,1.2
2025,3,Reading,Australia,ABS remoteness,Remote,,"3,873",90.2,"3,493",349.0,8.6,99.4,1.6,27.8,25.8,36.5,8.2,1.4,44.8,3.5,70.5,3.6
2025,3,Reading,Australia,ABS remoteness,Very remote,,"2,665",76.9,"2,050",279.8,12.4,106.5,1.1,56.5,20.6,18.2,3.6,1.2,21.8,3.8,42.4,5.2
2025,3,Reading,Australia,Language background,Non-LBOTE,,"213,347",95.1,"202,836",399.6,1.1,88.3,1.7,11.2,22.3,47.2,17.7,0.4,64.9,0.5,87.2,0.3
2025,3,Reading,Australia,Language background,LBOTE,,"100,277",96.4,"96,711",409.6,1.9,90.2,2.7,9.3,19.7,47.0,21.2,0.7,68.2,0.8,87.9,0.5
2025,3,Reading,Australia,Parental education,Parental education: bachelor,,"161,642",97.3,"157,279",432.9,1.0,80.0,1.4,4.4,15.2,51.0,28.0,0.5,79.0,0.4,94.2,0.2
2025,3,Reading,Australia,Parental education,Parental education: diploma,,"44,168",95.4,"42,155",388.5,1.1,81.4,1.8,11.2,26.1,48.9,12.0,0.4,60.9,0.6,87.0,0.4
2025,3,Reading,Australia,Parental education,Parental education: certificate,,"72,029",94.3,"67,903",369.6,1.0,83.9,2.2,16.8,29.1,43.5,8.4,0.3,51.9,0.6,81.0,0.5
2025,3,Reading,Australia,Parental education,Parental education: Year 12,,"15,530",93.7,"14,558",364.9,1.9,86.9,3.3,18.7,29.0,40.9,8.2,0.5,49.1,1.1,78.1,0.8
2025,3,Reading,Australia,Parental education,Parental education: Year 11,,"16,878",89.3,"15,079",326.2,2.3,88.8,4.9,32.2,30.7,28.8,3.4,0.3,32.2,1.0,62.9,1.1
2025,3,Reading,Australia,Parental education,Parental education: not stated,,"14,157",90.0,"12,739",384.7,4.9,100.3,4.1,17.0,22.1,40.5,16.3,1.4,56.8,2.2,78.9,1.7
2025,3,Reading,Australia,Parental occupation,Senior managers and professionals,,"106,565",97.4,"103,768",433.9,1.0,80.7,1.0,4.5,15.1,50.5,28.9,0.5,79.4,0.4,94.5,0.2
2025,3,Reading,Australia,Parental occupation,Other managers and associate professionals,,"68,827",96.5,"66,431",414.1,1.1,82.7,1.3,7.2,19.7,50.9,20.9,0.5,71.8,0.5,91.5,0.3
2025,3,Reading,Australia,Parental occupation,"Skilled trades, clerical and sales",,"66,005",95.6,"63,096",385.8,1.1,83.7,1.8,12.6,26.1,47.4,12.1,0.4,59.5,0.6,85.7,0.4
2025,3,Reading,Australia,Parental occupation,"Unskilled manual, office & sales",,"37,171",94.4,"35,079",367.6,1.4,85.6,3.3,17.4,29.0,42.0,8.4,0.4,50.3,0.8,79.3,0.6
2025,3,Reading,Australia,Parental occupation,Not in paid work for 12 months,,"22,710",89.6,"20,339",344.6,2.2,92.4,5.7,26.1,28.7,33.3,6.3,0.4,39.6,1.0,68.2,1.0
