year,state_letter,state_short,affiliation,sex,cohort,arr_indigenous,arr_non_indigenous,arr_all,state_name,state_code
2024,d,SA,All affiliations,Male,Year 7/8 - Year 11,94.1,100.0,100.0,South Australia,4
2024,d,SA,All affiliations,Male,Year 7/8 - Year 12,61.2,84.5,83.2,South Australia,4
2024,d,SA,All affiliations,Male,Year 10 - Year 12,60.6,82.7,81.5,South Australia,4
2024,d,SA,All affiliations,Female,Year 7 - Year 9,100.0,100.0,100.0,South Australia,4
2024,d,SA,All affiliations,Female,Year 7/8 - Year 10,100.0,100.0,100.0,South Australia,4
2024,d,SA,All affiliations,Female,Year 7/8 - Year 11,100.0,100.0,100.0,South Australia,4
2024,d,SA,All affiliations,Female,Year 7/8 - Year 12,72.0,92.7,91.7,South Australia,4
2024,d,SA,All affiliations,Female,Year 10 - Year 12,71.2,90.1,89.2,South Australia,4
2024,d,SA,All affiliations,Persons,Year 7 - Year 9,100.0,100.0,100.0,South Australia,4
2024,d,SA,All affiliations,Persons,Year 7/8 - Year 10,100.0,100.0,100.0,South Australia,4
2024,d,SA,All affiliations,Persons,Year 7/8 - Year 11,100.0,100.0,100.0,South Australia,4
2024,d,SA,All affiliations,Persons,Year 7/8 - Year 12,66.2,88.6,87.5,South Australia,4
2024,d,SA,All affiliations,Persons,Year 10 - Year 12,65.5,86.4,85.3,South Australia,4
2024,e,WA,Government,Male,Year 7 - Year 9,99.5,100.0,100.0,Western Australia,5
2024,e,WA,Government,Male,Year 7/8 - Year 10,91.9,99.1,98.4,Western Australia,5
2024,e,WA,Government,Male,Year 7/8 - Year 11,74.1,91.3,89.8,Western Australia,5
2024,e,WA,Government,Male,Year 7/8 - Year 12,51.3,77.2,74.8,Western Australia,5
2024,e,WA,Government,Male,Year 10 - Year 12,59.7,79.3,77.6,Western Australia,5
2024,e,WA,Government,Female,Year 7 - Year 9,96.8,100.0,100.0,Western Australia,5
2024,e,WA,Government,Female,Year 7/8 - Year 10,87.9,96.6,95.7,Western Australia,5
2024,e,WA,Government,Female,Year 7/8 - Year 11,81.1,94.7,93.4,Western Australia,5
2024,e,WA,Government,Female,Year 7/8 - Year 12,54.6,82.3,79.6,Western Australia,5
2024,e,WA,Government,Female,Year 10 - Year 12,63.2,88.1,85.8,Western Australia,5
2024,e,WA,Government,Persons,Year 7 - Year 9,98.2,100.0,100.0,Western Australia,5
2024,e,WA,Government,Persons,Year 7/8 - Year 10,90.0,97.9,97.1,Western Australia,5
2024,e,WA,Government,Persons,Year 7/8 - Year 11,77.6,93.0,91.5,Western Australia,5
2024,e,WA,Government,Persons,Year 7/8 - Year 12,52.9,79.6,77.1,Western Australia,5
2024,e,WA,Government,Persons,Year 10 - Year 12,61.4,83.4,81.5,Western Australia,5
2024,e,WA,Non-Government,Male,Year 7 - Year 9,95.6,100.0,100.0,Western Australia,5
2024,e,WA,Non-Government,Male,Year 7/8 - Year 10,100.0,100.0,100.0,Western Australia,5
2024,e,WA,Non-Government,Male,Year 7/8 - Year 11,99.2,95.5,95.6,Western Australia,5
2024,e,WA,Non-Government,Male,Year 7/8 - Year 12,88.8,85.8,85.9,Western Australia,5
2024,e,WA,Non-Government,Male,Year 10 - Year 12,81.5,85.3,85.2,Western Australia,5
2024,e,WA,Non-Government,Female,Year 7 - Year 9,100.0,100.0,100.0,Western Australia,5
2024,e,WA,Non-Government,Female,Year 7/8 - Year 10,100.0,100.0,100.0,Western Australia,5
2024,e,WA,Non-Government,Female,Year 7/8 - Year 11,94.1,99.8,99.5,Western Australia,5
2024,e,WA,Non-Government,Female,Year 7/8 - Year 12,84.5,93.7,93.4,Western Australia,5
2024,e,WA,Non-Government,Female,Year 10 - Year 12,78.8,88.9,88.5,Western Australia,5
2024,e,WA,Non-Government,Persons,Year 7 - Year 9,99.0,100.0,100.0,Western Australia,5
2024,e,WA,Non-Government,Persons,Year 7/8 - Year 10,100.0,100.0,100.0,Western Australia,5
2024,e,WA,Non-Government,Persons,Year 7/8 - Year 11,96.6,97.6,97.6,Western Australia,5
2024,e,WA,Non-Government,Persons,Year 7/8 - Year 12,86.6,89.7,89.6,Western Australia,5
2024,e,WA,Non-Government,Persons,Year 10 - Year 12,80.2,87.1,86.9,Western Australia,5
2024,e,WA,Catholic,Male,Year 7 - Year 9,91.2,98.2,97.9,Western Australia,5
2024,e,WA,Catholic,Male,Year 7/8 - Year 10,97.9,96.8,96.8,Western Australia,5
2024,e,WA,Catholic,Male,Year 7/8 - Year 11,66.4,85.7,84.9,Western Australia,5
2024,e,WA,Catholic,Male,Year 7/8 - Year 12,67.2,78.4,77.9,Western Australia,5
2024,e,WA,Catholic,Male,Year 10 - Year 12,74.2,82.3,82.0,Western Australia,5
2024,e,WA,Catholic,Female,Year 7 - Year 9,89.3,97.1,96.8,Western Australia,5
2024,e,WA,Catholic,Female,Year 7/8 - Year 10,78.4,95.9,95.2,Western Australia,5
2024,e,WA,Catholic,Female,Year 7/8 - Year 11,66.4,87.0,86.0,Western Australia,5
2024,e,WA,Catholic,Female,Year 7/8 - Year 12,58.8,85.2,84.2,Western Australia,5
2024,e,WA,Catholic,Female,Year 10 - Year 12,63.6,88.1,87.2,Western Australia,5
2024,e,WA,Catholic,Persons,Year 7 - Year 9,90.2,97.6,97.3,Western Australia,5
2024,e,WA,Catholic,Persons,Year 7/8 - Year 10,88.4,96.3,96.0,Western Australia,5
2024,e,WA,Catholic,Persons,Year 7/8 - Year 11,66.4,86.4,85.5,Western Australia,5
2024,e,WA,Catholic,Persons,Year 7/8 - Year 12,63.3,81.7,81.0,Western Australia,5
2024,e,WA,Catholic,Persons,Year 10 - Year 12,69.2,85.2,84.6,Western Australia,5
2024,e,WA,Independent,Male,Year 7 - Year 9,100.0,100.0,100.0,Western Australia,5
2024,e,WA,Independent,Male,Year 7/8 - Year 10,100.0,100.0,100.0,Western Australia,5
2024,e,WA,Independent,Male,Year 7/8 - Year 11,100.0,100.0,100.0,Western Australia,5
2024,e,WA,Independent,Male,Year 7/8 - Year 12,100.0,93.1,93.9,Western Australia,5
2024,e,WA,Independent,Male,Year 10 - Year 12,89.9,88.0,88.1,Western Australia,5
2024,e,WA,Independent,Female,Year 7 - Year 9,100.0,100.0,100.0,Western Australia,5
2024,e,WA,Independent,Female,Year 7/8 - Year 10,100.0,100.0,100.0,Western Australia,5
2024,e,WA,Independent,Female,Year 7/8 - Year 11,100.0,100.0,100.0,Western Australia,5
2024,e,WA,Independent,Female,Year 7/8 - Year 12,100.0,100.0,100.0,Western Australia,5
2024,e,WA,Independent,Female,Year 10 - Year 12,92.1,89.5,89.6,Western Australia,5
2024,e,WA,Independent,Persons,Year 7 - Year 9,100.0,100.0,100.0,Western Australia,5
2024,e,WA,Independent,Persons,Year 7/8 - Year 10,100.0,100.0,100.0,Western Australia,5
2024,e,WA,Independent,Persons,Year 7/8 - Year 11,100.0,100.0,100.0,Western Australia,5
2024,e,WA,Independent,Persons,Year 7/8 - Year 12,100.0,97.4,98.0,Western Australia,5
2024,e,WA,Independent,Persons,Year 10 - Year 12,91.1,88.8,88.9,Western Australia,5
2024,e,WA,All affiliations,Male,Year 7 - Year 9,98.7,100.0,100.0,Western Australia,5
2024,e,WA,All affiliations,Male,Year 7/8 - Year 10,96.7,100.0,100.0,Western Australia,5
2024,e,WA,All affiliations,Male,Year 7/8 - Year 11,78.9,92.9,91.9,Western Australia,5
2024,e,WA,All affiliations,Male,Year 7/8 - Year 12,57.8,80.6,79.0,Western Australia,5
2024,e,WA,All affiliations,Male,Year 10 - Year 12,64.3,81.7,80.6,Western Australia,5
2024,e,WA,All affiliations,Female,Year 7 - Year 9,98.0,100.0,100.0,Western Australia,5
2024,e,WA,All affiliations,Female,Year 7/8 - Year 10,92.1,100.0,100.0,Western Australia,5
2024,e,WA,All affiliations,Female,Year 7/8 - Year 11,83.8,96.8,95.8,Western Australia,5
2024,e,WA,All affiliations,Female,Year 7/8 - Year 12,60.2,87.0,85.1,Western Australia,5
2024,e,WA,All affiliations,Female,Year 10 - Year 12,66.6,88.4,87.0,Western Australia,5
2024,e,WA,All affiliations,Persons,Year 7 - Year 9,98.4,100.0,100.0,Western Australia,5
2024,e,WA,All affiliations,Persons,Year 7/8 - Year 10,94.4,100.0,100.0,Western Australia,5
2024,e,WA,All affiliations,Persons,Year 7/8 - Year 11,81.3,94.8,93.8,Western Australia,5
2024,e,WA,All affiliations,Persons,Year 7/8 - Year 12,59.0,83.7,82.0,Western Australia,5
2024,e,WA,All affiliations,Persons,Year 10 - Year 12,65.5,85.0,83.7,Western Australia,5
2024,f,Tas,Government,Male,Year 7 - Year 9,99.6,97.6,97.8,Tasmania,6
2024,f,Tas,Government,Male,Year 7/8 - Year 10,96.3,98.2,97.9,Tasmania,6
2024,f,Tas,Government,Male,Year 7/8 - Year 11,72.0,81.6,80.4,Tasmania,6
2024,f,Tas,Government,Male,Year 7/8 - Year 12,49.4,67.7,65.7,Tasmania,6
2024,f,Tas,Government,Male,Year 10 - Year 12,46.0,69.3,66.6,Tasmania,6
2024,f,Tas,Government,Female,Year 7 - Year 9,100.0,95.2,96.0,Tasmania,6
2024,f,Tas,Government,Female,Year 7/8 - Year 10,94.5,94.1,94.2,Tasmania,6
2024,f,Tas,Government,Female,Year 7/8 - Year 11,83.2,96.3,94.7,Tasmania,6
2024,f,Tas,Government,Female,Year 7/8 - Year 12,64.3,77.9,76.3,Tasmania,6
2024,f,Tas,Government,Female,Year 10 - Year 12,57.7,81.4,78.2,Tasmania,6
2024,f,Tas,Government,Persons,Year 7 - Year 9,100.0,96.5,96.9,Tasmania,6
2024,f,Tas,Government,Persons,Year 7/8 - Year 10,95.4,96.2,96.1,Tasmania,6
2024,f,Tas,Government,Persons,Year 7/8 - Year 11,77.5,88.5,87.2,Tasmania,6
2024,f,Tas,Government,Persons,Year 7/8 - Year 12,57.0,72.6,70.8,Tasmania,6
2024,f,Tas,Government,Persons,Year 10 - Year 12,52.1,75.1,72.2,Tasmania,6
2024,f,Tas,Non-Government,Male,Year 7 - Year 9,100.0,100.0,100.0,Tasmania,6
2024,f,Tas,Non-Government,Male,Year 7/8 - Year 10,100.0,100.0,100.0,Tasmania,6
2024,f,Tas,Non-Government,Male,Year 7/8 - Year 11,50.6,72.6,71.1,Tasmania,6
2024,f,Tas,Non-Government,Male,Year 7/8 - Year 12,75.8,58.8,59.7,Tasmania,6
2024,f,Tas,Non-Government,Male,Year 10 - Year 12,61.7,60.8,60.9,Tasmania,6
2024,f,Tas,Non-Government,Female,Year 7 - Year 9,100.0,100.0,100.0,Tasmania,6
2024,f,Tas,Non-Government,Female,Year 7/8 - Year 10,100.0,100.0,100.0,Tasmania,6
2024,f,Tas,Non-Government,Female,Year 7/8 - Year 11,97.7,73.9,75.5,Tasmania,6
2024,f,Tas,Non-Government,Female,Year 7/8 - Year 12,67.1,70.8,70.6,Tasmania,6
2024,f,Tas,Non-Government,Female,Year 10 - Year 12,62.2,70.9,70.3,Tasmania,6
2024,f,Tas,Non-Government,Persons,Year 7 - Year 9,100.0,100.0,100.0,Tasmania,6
2024,f,Tas,Non-Government,Persons,Year 7/8 - Year 10,100.0,100.0,100.0,Tasmania,6
2024,f,Tas,Non-Government,Persons,Year 7/8 - Year 11,74.9,73.3,73.4,Tasmania,6
2024,f,Tas,Non-Government,Persons,Year 7/8 - Year 12,71.1,64.6,65.0,Tasmania,6
2024,f,Tas,Non-Government,Persons,Year 10 - Year 12,62.0,65.7,65.5,Tasmania,6
2024,f,Tas,Catholic,Male,Year 7 - Year 9,100.0,99.0,99.5,Tasmania,6
2024,f,Tas,Catholic,Male,Year 7/8 - Year 10,98.3,95.1,95.3,Tasmania,6
2024,f,Tas,Catholic,Male,Year 7/8 - Year 11,46.7,64.5,62.9,Tasmania,6
2024,f,Tas,Catholic,Male,Year 7/8 - Year 12,70.2,52.5,53.6,Tasmania,6
2024,f,Tas,Catholic,Male,Year 10 - Year 12,57.9,57.2,57.3,Tasmania,6
2024,f,Tas,Catholic,Female,Year 7 - Year 9,98.7,97.7,97.8,Tasmania,6
2024,f,Tas,Catholic,Female,Year 7/8 - Year 10,100.0,92.7,94.8,Tasmania,6
2024,f,Tas,Catholic,Female,Year 7/8 - Year 11,95.2,68.1,70.2,Tasmania,6
2024,f,Tas,Catholic,Female,Year 7/8 - Year 12,65.0,63.9,64.0,Tasmania,6
2024,f,Tas,Catholic,Female,Year 10 - Year 12,67.2,69.8,69.6,Tasmania,6
2024,f,Tas,Catholic,Persons,Year 7 - Year 9,100.0,98.4,98.6,Tasmania,6
2024,f,Tas,Catholic,Persons,Year 7/8 - Year 10,100.0,93.8,95.0,Tasmania,6
2024,f,Tas,Catholic,Persons,Year 7/8 - Year 11,71.3,66.4,66.8,Tasmania,6
2024,f,Tas,Catholic,Persons,Year 7/8 - Year 12,67.3,58.1,58.8,Tasmania,6
2024,f,Tas,Catholic,Persons,Year 10 - Year 12,62.6,63.4,63.3,Tasmania,6
2024,f,Tas,Independent,Male,Year 7 - Year 9,100.0,100.0,100.0,Tasmania,6
2024,f,Tas,Independent,Male,Year 7/8 - Year 10,100.0,100.0,100.0,Tasmania,6
2024,f,Tas,Independent,Male,Year 7/8 - Year 11,60.9,83.7,82.6,Tasmania,6
2024,f,Tas,Independent,Male,Year 7/8 - Year 12,89.5,67.7,68.6,Tasmania,6
2024,f,Tas,Independent,Male,Year 10 - Year 12,70.8,65.4,65.6,Tasmania,6
2024,f,Tas,Independent,Female,Year 7 - Year 9,100.0,100.0,100.0,Tasmania,6
2024,f,Tas,Independent,Female,Year 7/8 - Year 10,100.0,100.0,100.0,Tasmania,6
2024,f,Tas,Independent,Female,Year 7/8 - Year 11,100.0,82.3,83.3,Tasmania,6
2024,f,Tas,Independent,Female,Year 7/8 - Year 12,75.0,81.7,81.5,Tasmania,6
2024,f,Tas,Independent,Female,Year 10 - Year 12,50.0,72.2,71.2,Tasmania,6
2024,f,Tas,Independent,Persons,Year 7 - Year 9,100.0,100.0,100.0,Tasmania,6
2024,f,Tas,Independent,Persons,Year 7/8 - Year 10,100.0,100.0,100.0,Tasmania,6
2024,f,Tas,Independent,Persons,Year 7/8 - Year 11,83.7,83.0,83.0,Tasmania,6
2024,f,Tas,Independent,Persons,Year 7/8 - Year 12,82.9,74.3,74.6,Tasmania,6
2024,f,Tas,Independent,Persons,Year 10 - Year 12,60.4,68.7,68.3,Tasmania,6
2024,f,Tas,All affiliations,Male,Year 7 - Year 9,100.0,99.3,99.7,Tasmania,6
2024,f,Tas,All affiliations,Male,Year 7/8 - Year 10,100.0,100.0,100.0,Tasmania,6
2024,f,Tas,All affiliations,Male,Year 7/8 - Year 11,67.0,78.3,77.1,Tasmania,6
2024,f,Tas,All affiliations,Male,Year 7/8 - Year 12,55.1,64.3,63.5,Tasmania,6
2024,f,Tas,All affiliations,Male,Year 10 - Year 12,49.8,66.1,64.5,Tasmania,6
2024,f,Tas,All affiliations,Female,Year 7 - Year 9,100.0,99.3,99.9,Tasmania,6
2024,f,Tas,All affiliations,Female,Year 7/8 - Year 10,100.0,97.6,98.2,Tasmania,6
2024,f,Tas,All affiliations,Female,Year 7/8 - Year 11,86.9,87.0,87.0,Tasmania,6
2024,f,Tas,All affiliations,Female,Year 7/8 - Year 12,65.0,75.2,74.2,Tasmania,6
2024,f,Tas,All affiliations,Female,Year 10 - Year 12,58.8,77.3,75.2,Tasmania,6
2024,f,Tas,All affiliations,Persons,Year 7 - Year 9,100.0,99.3,99.8,Tasmania,6
2024,f,Tas,All affiliations,Persons,Year 7/8 - Year 10,100.0,98.9,99.2,Tasmania,6
2024,f,Tas,All affiliations,Persons,Year 7/8 - Year 11,76.8,82.6,82.0,Tasmania,6
2024,f,Tas,All affiliations,Persons,Year 7/8 - Year 12,60.2,69.5,68.7,Tasmania,6
2024,f,Tas,All affiliations,Persons,Year 10 - Year 12,54.4,71.5,69.7,Tasmania,6
2024,g,NT,Government,Male,Year 7 - Year 9,85.6,100.0,92.7,Northern Territory,7
2024,g,NT,Government,Male,Year 7/8 - Year 10,74.7,99.4,86.7,Northern Territory,7
2024,g,NT,Government,Male,Year 7/8 - Year 11,60.0,98.7,81.1,Northern Territory,7
2024,g,NT,Government,Male,Year 7/8 - Year 12,30.0,67.1,48.4,Northern Territory,7
2024,g,NT,Government,Male,Year 10 - Year 12,38.3,68.6,55.0,Northern Territory,7
2024,g,NT,Government,Female,Year 7 - Year 9,85.7,95.0,90.3,Northern Territory,7
2024,g,NT,Government,Female,Year 7/8 - Year 10,81.0,99.4,90.1,Northern Territory,7
2024,g,NT,Government,Female,Year 7/8 - Year 11,64.1,100.0,87.0,Northern Territory,7
2024,g,NT,Government,Female,Year 7/8 - Year 12,39.5,82.9,63.0,Northern Territory,7
2024,g,NT,Government,Female,Year 10 - Year 12,46.1,84.1,68.0,Northern Territory,7
2024,g,NT,Government,Persons,Year 7 - Year 9,85.6,97.8,91.5,Northern Territory,7
2024,g,NT,Government,Persons,Year 7/8 - Year 10,77.7,99.4,88.3,Northern Territory,7
2024,g,NT,Government,Persons,Year 7/8 - Year 11,62.0,100.0,83.9,Northern Territory,7
2024,g,NT,Government,Persons,Year 7/8 - Year 12,34.5,75.2,55.6,Northern Territory,7
2024,g,NT,Government,Persons,Year 10 - Year 12,42.1,76.6,61.6,Northern Territory,7
2024,g,NT,Non-Government,Male,Year 7 - Year 9,85.2,91.7,89.8,Northern Territory,7
2024,g,NT,Non-Government,Male,Year 7/8 - Year 10,82.6,88.0,86.4,Northern Territory,7
2024,g,NT,Non-Government,Male,Year 7/8 - Year 11,44.7,67.0,60.9,Northern Territory,7
2024,g,NT,Non-Government,Male,Year 7/8 - Year 12,39.9,56.8,51.3,Northern Territory,7
2024,g,NT,Non-Government,Male,Year 10 - Year 12,52.2,69.5,64.2,Northern Territory,7
2024,g,NT,Non-Government,Female,Year 7 - Year 9,87.0,90.0,89.1,Northern Territory,7
2024,g,NT,Non-Government,Female,Year 7/8 - Year 10,78.2,77.9,78.0,Northern Territory,7
2024,g,NT,Non-Government,Female,Year 7/8 - Year 11,58.7,63.8,62.6,Northern Territory,7
2024,g,NT,Non-Government,Female,Year 7/8 - Year 12,43.6,63.6,57.1,Northern Territory,7
2024,g,NT,Non-Government,Female,Year 10 - Year 12,52.3,85.2,73.7,Northern Territory,7
2024,g,NT,Non-Government,Persons,Year 7 - Year 9,86.1,90.9,89.4,Northern Territory,7
2024,g,NT,Non-Government,Persons,Year 7/8 - Year 10,80.3,83.0,82.2,Northern Territory,7
2024,g,NT,Non-Government,Persons,Year 7/8 - Year 11,50.9,65.4,61.7,Northern Territory,7
2024,g,NT,Non-Government,Persons,Year 7/8 - Year 12,41.8,60.2,54.2,Northern Territory,7
2024,g,NT,Non-Government,Persons,Year 10 - Year 12,52.3,77.1,68.9,Northern Territory,7
2024,g,NT,Catholic,Male,Year 7 - Year 9,81.0,95.9,91.4,Northern Territory,7
2024,g,NT,Catholic,Male,Year 7/8 - Year 10,65.4,88.0,80.7,Northern Territory,7
2024,g,NT,Catholic,Male,Year 7/8 - Year 11,59.0,67.0,64.8,Northern Territory,7
2024,g,NT,Catholic,Male,Year 7/8 - Year 12,33.3,58.4,49.0,Northern Territory,7
2024,g,NT,Catholic,Male,Year 10 - Year 12,54.2,68.6,64.3,Northern Territory,7
2024,g,NT,Catholic,Female,Year 7 - Year 9,82.4,100.0,95.1,Northern Territory,7
2024,g,NT,Catholic,Female,Year 7/8 - Year 10,73.4,72.7,73.0,Northern Territory,7
2024,g,NT,Catholic,Female,Year 7/8 - Year 11,46.0,54.9,52.4,Northern Territory,7
2024,g,NT,Catholic,Female,Year 7/8 - Year 12,39.8,56.2,50.6,Northern Territory,7
2024,g,NT,Catholic,Female,Year 10 - Year 12,60.3,74.2,69.9,Northern Territory,7
2024,g,NT,Catholic,Persons,Year 7 - Year 9,81.7,99.1,93.0,Northern Territory,7
2024,g,NT,Catholic,Persons,Year 7/8 - Year 10,70.1,80.1,76.6,Northern Territory,7
2024,g,NT,Catholic,Persons,Year 7/8 - Year 11,53.2,61.7,59.4,Northern Territory,7
2024,g,NT,Catholic,Persons,Year 7/8 - Year 12,36.4,57.3,49.8,Northern Territory,7
2024,g,NT,Catholic,Persons,Year 10 - Year 12,57.3,71.3,67.0,Northern Territory,7
2024,g,NT,Independent,Male,Year 7 - Year 9,88.8,88.4,88.5,Northern Territory,7
2024,g,NT,Independent,Male,Year 7/8 - Year 10,96.8,88.1,90.5,Northern Territory,7
2024,g,NT,Independent,Male,Year 7/8 - Year 11,30.9,67.0,56.9,Northern Territory,7
2024,g,NT,Independent,Male,Year 7/8 - Year 12,47.6,55.5,53.3,Northern Territory,7
2024,g,NT,Independent,Male,Year 10 - Year 12,50.6,70.3,64.0,Northern Territory,7
2024,g,NT,Independent,Female,Year 7 - Year 9,91.9,82.9,85.1,Northern Territory,7
2024,g,NT,Independent,Female,Year 7/8 - Year 10,85.7,81.9,82.8,Northern Territory,7
2024,g,NT,Independent,Female,Year 7/8 - Year 11,71.4,69.9,70.2,Northern Territory,7
2024,g,NT,Independent,Female,Year 7/8 - Year 12,47.3,69.5,62.7,Northern Territory,7
2024,g,NT,Independent,Female,Year 10 - Year 12,47.3,94.2,76.6,Northern Territory,7
2024,g,NT,Independent,Persons,Year 7 - Year 9,90.2,85.6,86.8,Northern Territory,7
2024,g,NT,Independent,Persons,Year 7/8 - Year 10,92.1,85.1,86.9,Northern Territory,7
2024,g,NT,Independent,Persons,Year 7/8 - Year 11,48.6,68.5,63.7,Northern Territory,7
2024,g,NT,Independent,Persons,Year 7/8 - Year 12,47.4,62.5,58.1,Northern Territory,7
2024,g,NT,Independent,Persons,Year 10 - Year 12,48.8,81.9,70.4,Northern Territory,7
2024,g,NT,All affiliations,Male,Year 7 - Year 9,85.5,96.3,91.6,Northern Territory,7
2024,g,NT,All affiliations,Male,Year 7/8 - Year 10,76.6,94.4,86.6,Northern Territory,7
2024,g,NT,All affiliations,Male,Year 7/8 - Year 11,56.3,85.7,74.2,Northern Territory,7
2024,g,NT,All affiliations,Male,Year 7/8 - Year 12,32.5,62.8,49.4,Northern Territory,7
2024,g,NT,All affiliations,Male,Year 10 - Year 12,41.7,69.0,58.0,Northern Territory,7
2024,g,NT,All affiliations,Female,Year 7 - Year 9,86.0,92.8,89.8,Northern Territory,7
2024,g,NT,All affiliations,Female,Year 7/8 - Year 10,80.3,89.5,85.5,Northern Territory,7
2024,g,NT,All affiliations,Female,Year 7/8 - Year 11,63.0,88.5,78.7,Northern Territory,7
2024,g,NT,All affiliations,Female,Year 7/8 - Year 12,40.7,75.0,60.9,Northern Territory,7
2024,g,NT,All affiliations,Female,Year 10 - Year 12,47.8,84.4,69.8,Northern Territory,7
2024,g,NT,All affiliations,Persons,Year 7 - Year 9,85.7,94.6,90.8,Northern Territory,7
2024,g,NT,All affiliations,Persons,Year 7/8 - Year 10,78.4,92.0,86.1,Northern Territory,7
2024,g,NT,All affiliations,Persons,Year 7/8 - Year 11,59.5,87.0,76.3,Northern Territory,7
2024,g,NT,All affiliations,Persons,Year 7/8 - Year 12,36.4,69.0,55.1,Northern Territory,7
2024,g,NT,All affiliations,Persons,Year 10 - Year 12,44.8,76.8,63.9,Northern Territory,7
2024,h,ACT,Government,Male,Year 7 - Year 9,97.6,100.0,100.0,Australian Capital Territory,8
2024,h,ACT,Government,Male,Year 7/8 - Year 10,98.6,100.0,100.0,Australian Capital Territory,8
2024,h,ACT,Government,Male,Year 7/8 - Year 11,100.0,100.0,100.0,Australian Capital Territory,8
2024,h,ACT,Government,Male,Year 7/8 - Year 12,62.4,93.3,91.7,Australian Capital Territory,8
2024,h,ACT,Government,Male,Year 10 - Year 12,60.9,89.8,88.4,Australian Capital Territory,8
2024,h,ACT,Government,Female,Year 7 - Year 9,100.0,99.2,99.9,Australian Capital Territory,8
2024,h,ACT,Government,Female,Year 7/8 - Year 10,100.0,100.0,100.0,Australian Capital Territory,8
2024,h,ACT,Government,Female,Year 7/8 - Year 11,100.0,100.0,100.0,Australian Capital Territory,8
2024,h,ACT,Government,Female,Year 7/8 - Year 12,100.0,100.0,100.0,Australian Capital Territory,8
2024,h,ACT,Government,Female,Year 10 - Year 12,100.0,100.0,100.0,Australian Capital Territory,8
2024,h,ACT,Government,Persons,Year 7 - Year 9,100.0,100.0,100.0,Australian Capital Territory,8
2024,h,ACT,Government,Persons,Year 7/8 - Year 10,100.0,100.0,100.0,Australian Capital Territory,8
2024,h,ACT,Government,Persons,Year 7/8 - Year 11,100.0,100.0,100.0,Australian Capital Territory,8
2024,h,ACT,Government,Persons,Year 7/8 - Year 12,83.2,99.8,99.1,Australian Capital Territory,8
2024,h,ACT,Government,Persons,Year 10 - Year 12,85.7,96.0,95.5,Australian Capital Territory,8
2024,h,ACT,Non-Government,Male,Year 7 - Year 9,82.8,99.5,99.1,Australian Capital Territory,8
2024,h,ACT,Non-Government,Male,Year 7/8 - Year 10,92.0,99.9,99.8,Australian Capital Territory,8
2024,h,ACT,Non-Government,Male,Year 7/8 - Year 11,96.2,82.3,82.6,Australian Capital Territory,8
2024,h,ACT,Non-Government,Male,Year 7/8 - Year 12,74.2,77.4,77.3,Australian Capital Territory,8
2024,h,ACT,Non-Government,Male,Year 10 - Year 12,69.7,79.8,79.5,Australian Capital Territory,8
2024,h,ACT,Non-Government,Female,Year 7 - Year 9,93.9,98.1,98.1,Australian Capital Territory,8
2024,h,ACT,Non-Government,Female,Year 7/8 - Year 10,80.6,96.9,96.6,Australian Capital Territory,8
2024,h,ACT,Non-Government,Female,Year 7/8 - Year 11,69.6,78.0,77.8,Australian Capital Territory,8
2024,h,ACT,Non-Government,Female,Year 7/8 - Year 12,84.0,72.7,72.9,Australian Capital Territory,8
2024,h,ACT,Non-Government,Female,Year 10 - Year 12,75.0,76.6,76.5,Australian Capital Territory,8
2024,h,ACT,Non-Government,Persons,Year 7 - Year 9,88.7,98.8,98.6,Australian Capital Territory,8
2024,h,ACT,Non-Government,Persons,Year 7/8 - Year 10,85.7,98.4,98.2,Australian Capital Territory,8
2024,h,ACT,Non-Government,Persons,Year 7/8 - Year 11,83.7,80.1,80.1,Australian Capital Territory,8
2024,h,ACT,Non-Government,Persons,Year 7/8 - Year 12,78.6,75.0,75.1,Australian Capital Territory,8
